thresh,biocontrol,type,period,rep,pdoug,avg_pop
2,150,100% multi-capsid morphotype,2,19,18,3.0771133147141905
2,150,100% multi-capsid morphotype,2,20,18,3.212415740691166
2,150,100% multi-capsid morphotype,3,1,18,3.35551719138694
2,150,100% multi-capsid morphotype,3,2,18,3.131731137109904
2,150,100% multi-capsid morphotype,3,3,18,3.5833490736888582
2,150,100% multi-capsid morphotype,3,4,18,4.209051817711219
2,150,100% multi-capsid morphotype,3,5,18,3.706615306218037
2,150,100% multi-capsid morphotype,3,6,18,2.5064885934846046
2,150,100% multi-capsid morphotype,3,7,18,2.8299416796960335
2,150,100% multi-capsid morphotype,3,8,18,3.6019278022582406
2,150,100% multi-capsid morphotype,3,9,18,3.9391744255652545
2,150,100% multi-capsid morphotype,3,10,18,3.118011122697415
2,150,100% multi-capsid morphotype,3,11,18,3.583822308959933
2,150,100% multi-capsid morphotype,3,12,18,4.138308746447152
2,150,100% multi-capsid morphotype,3,13,18,3.1992828936765534
2,150,100% multi-capsid morphotype,3,14,18,2.974416652150033
2,150,100% multi-capsid morphotype,3,15,18,3.8992108164447212
2,150,100% multi-capsid morphotype,3,16,18,3.2494621481661463
2,150,100% multi-capsid morphotype,3,17,18,4.307228644189973
2,150,100% multi-capsid morphotype,3,18,18,4.70895585282112
2,150,100% multi-capsid morphotype,3,19,18,2.8015010768761397
2,150,100% multi-capsid morphotype,3,20,18,3.572120688342198
2,200,100% multi-capsid morphotype,1,1,18,3.8472823329954844
2,200,100% multi-capsid morphotype,1,2,18,3.525507003978553
2,200,100% multi-capsid morphotype,1,3,18,4.056870548024943
2,200,100% multi-capsid morphotype,1,4,18,4.645818934990948
2,200,100% multi-capsid morphotype,1,5,18,3.8559135556464423
2,200,100% multi-capsid morphotype,1,6,18,3.2891168040200878
2,200,100% multi-capsid morphotype,1,7,18,3.5469720141814056
2,200,100% multi-capsid morphotype,1,8,18,4.2207264813110665
2,200,100% multi-capsid morphotype,1,9,18,2.743277976823867
2,200,100% multi-capsid morphotype,1,10,18,3.6013134152490194
2,200,100% multi-capsid morphotype,1,11,18,3.8877997687054555
2,200,100% multi-capsid morphotype,1,12,18,3.954682685233459
2,200,100% multi-capsid morphotype,1,13,18,3.3277462275026677
2,200,100% multi-capsid morphotype,1,14,18,3.2167409608698736
2,200,100% multi-capsid morphotype,1,15,18,3.9215530314060874
2,200,100% multi-capsid morphotype,1,16,18,3.387888005029647
2,200,100% multi-capsid morphotype,1,17,18,3.0175995564198894
2,200,100% multi-capsid morphotype,1,18,18,3.128647359521542
2,200,100% multi-capsid morphotype,1,19,18,3.5552660005219705
2,200,100% multi-capsid morphotype,1,20,18,3.05264673171244
2,200,100% multi-capsid morphotype,2,1,18,2.8091068487439737
2,200,100% multi-capsid morphotype,2,2,18,2.837352545357617
2,200,100% multi-capsid morphotype,2,3,18,3.608325833861312
2,200,100% multi-capsid morphotype,2,4,18,2.523785173615437
2,200,100% multi-capsid morphotype,2,5,18,3.105763788671494
2,200,100% multi-capsid morphotype,2,6,18,3.3476560924279037
2,200,100% multi-capsid morphotype,2,7,18,3.843831937400018
2,200,100% multi-capsid morphotype,2,8,18,3.02016414140863
2,200,100% multi-capsid morphotype,2,9,18,2.3119029200640235
2,200,100% multi-capsid morphotype,2,10,18,2.2186053343815564
2,200,100% multi-capsid morphotype,2,11,18,3.020496645637285
2,200,100% multi-capsid morphotype,2,12,18,2.959313846895482
2,200,100% multi-capsid morphotype,2,13,18,2.907242176974906
2,200,100% multi-capsid morphotype,2,14,18,2.9488252057657065
2,200,100% multi-capsid morphotype,2,15,18,3.0977439668925757
2,200,100% multi-capsid morphotype,2,16,18,3.174715560860797
2,200,100% multi-capsid morphotype,2,17,18,4.053365488637172
2,200,100% multi-capsid morphotype,2,18,18,2.259558265795476
2,200,100% multi-capsid morphotype,2,19,18,3.000091600762068
2,200,100% multi-capsid morphotype,2,20,18,2.64639973099588
2,200,100% multi-capsid morphotype,3,1,18,3.555756630716855
2,200,100% multi-capsid morphotype,3,2,18,3.2478810406246494
2,200,100% multi-capsid morphotype,3,3,18,3.951624533864134
2,200,100% multi-capsid morphotype,3,4,18,2.76305476835551
2,200,100% multi-capsid morphotype,3,5,18,3.175193218367725
2,200,100% multi-capsid morphotype,3,6,18,3.2926337586578067
2,200,100% multi-capsid morphotype,3,7,18,4.317414296207316
2,200,100% multi-capsid morphotype,3,8,18,4.160012982081652
2,200,100% multi-capsid morphotype,3,9,18,4.57773980419436
2,200,100% multi-capsid morphotype,3,10,18,3.369538164084975
2,200,100% multi-capsid morphotype,3,11,18,2.772802601358223
2,200,100% multi-capsid morphotype,3,12,18,3.7474735997785884
2,200,100% multi-capsid morphotype,3,13,18,3.211428247647595
2,200,100% multi-capsid morphotype,3,14,18,3.204602405808049
2,200,100% multi-capsid morphotype,3,15,18,4.389108271236348
2,200,100% multi-capsid morphotype,3,16,18,3.7390472589886183
2,200,100% multi-capsid morphotype,3,17,18,2.893188175474756
2,200,100% multi-capsid morphotype,3,18,18,3.3020830141796615
2,200,100% multi-capsid morphotype,3,19,18,4.001144680231797
2,200,100% multi-capsid morphotype,3,20,18,2.9947865007067063
0.2,1,100% single-capsid morphotype,1,1,18,4.369980162075588
0.2,1,100% single-capsid morphotype,1,2,18,3.4773822510017793
0.2,1,100% single-capsid morphotype,1,3,18,3.154551780527101
0.2,1,100% single-capsid morphotype,1,4,18,3.57835633510925
0.2,1,100% single-capsid morphotype,1,5,18,3.099946306345062
0.2,1,100% single-capsid morphotype,1,6,18,4.859074435056157
0.2,1,100% single-capsid morphotype,1,7,18,4.006710360742227
0.2,1,100% single-capsid morphotype,1,8,18,4.654192184162763
0.2,1,100% single-capsid morphotype,1,9,18,3.6308463765411876
0.2,1,100% single-capsid morphotype,1,10,18,4.10035643265768
0.2,1,100% single-capsid morphotype,1,11,18,4.06955699043078
0.2,1,100% single-capsid morphotype,1,12,18,4.163797873891184
0.2,1,100% single-capsid morphotype,1,13,18,4.630441314893115
0.2,1,100% single-capsid morphotype,1,14,18,3.5813153617472886
0.2,1,100% single-capsid morphotype,1,15,18,3.1510840907918514
0.2,1,100% single-capsid morphotype,1,16,18,3.1166642899584645
0.2,1,100% single-capsid morphotype,1,17,18,2.997064093547323
0.2,1,100% single-capsid morphotype,1,18,18,3.4583638936011454
0.2,1,100% single-capsid morphotype,1,19,18,4.022735801176211
0.2,1,100% single-capsid morphotype,1,20,18,4.398655255144477
0.2,1,100% single-capsid morphotype,2,1,18,1.8486712610943645
0.2,1,100% single-capsid morphotype,2,2,18,1.8187458815448048
0.2,1,100% single-capsid morphotype,2,3,18,2.169554359138585
0.2,1,100% single-capsid morphotype,2,4,18,2.1082907446942745
0.2,1,100% single-capsid morphotype,2,5,18,1.4922115375090175
0.2,1,100% single-capsid morphotype,2,6,18,2.0484889899069496
0.2,1,100% single-capsid morphotype,2,7,18,1.8619316166147042
0.2,1,100% single-capsid morphotype,2,8,18,2.2255988008314582
0.2,1,100% single-capsid morphotype,2,9,18,1.99439898509642
0.2,1,100% single-capsid morphotype,2,10,18,1.855668758418998
0.2,1,100% single-capsid morphotype,2,11,18,1.8716416705781702
0.2,1,100% single-capsid morphotype,2,12,18,1.9492466953556462
0.2,1,100% single-capsid morphotype,2,13,18,1.5502502054671605
0.2,1,100% single-capsid morphotype,2,14,18,1.4533471237090216
0.2,1,100% single-capsid morphotype,2,15,18,1.962904296850081
0.2,1,100% single-capsid morphotype,2,16,18,1.8940803661203731
0.2,1,100% single-capsid morphotype,2,17,18,1.7156981757726404
0.2,1,100% single-capsid morphotype,2,18,18,1.2945112736133948
0.2,1,100% single-capsid morphotype,2,19,18,1.7540681514953969
0.2,1,100% single-capsid morphotype,2,20,18,2.124138855207026
0.2,1,100% single-capsid morphotype,3,1,18,3.9494673780223923
0.2,1,100% single-capsid morphotype,3,2,18,3.47052326517825
0.2,1,100% single-capsid morphotype,3,3,18,3.623890694609328
0.2,1,100% single-capsid morphotype,3,4,18,3.9588338974901776
0.2,1,100% single-capsid morphotype,3,5,18,3.601058438841306
0.2,1,100% single-capsid morphotype,3,6,18,3.898390654172816
0.2,1,100% single-capsid morphotype,3,7,18,3.2024448629935485
0.2,1,100% single-capsid morphotype,3,8,18,4.246342530398278
0.2,1,100% single-capsid morphotype,3,9,18,3.0789755911188936
0.2,1,100% single-capsid morphotype,3,10,18,3.214147380503944
0.2,1,100% single-capsid morphotype,3,11,18,3.1729479490256023
0.2,1,100% single-capsid morphotype,3,12,18,3.649794832740787
0.2,1,100% single-capsid morphotype,3,13,18,3.142212316522598
0.2,1,100% single-capsid morphotype,3,14,18,4.916494521386095
0.2,1,100% single-capsid morphotype,3,15,18,3.00570113021617
0.2,1,100% single-capsid morphotype,3,16,18,3.54920237196596
0.2,1,100% single-capsid morphotype,3,17,18,3.3596955695030544
0.2,1,100% single-capsid morphotype,3,18,18,2.627348015737116
0.2,1,100% single-capsid morphotype,3,19,18,4.136386571112795
0.2,1,100% single-capsid morphotype,3,20,18,3.572610721085818
0.2,5,100% single-capsid morphotype,1,1,18,3.8495760183715033
0.2,5,100% single-capsid morphotype,1,2,18,4.435300527941829
0.2,5,100% single-capsid morphotype,1,3,18,4.5349125522298195
0.2,5,100% single-capsid morphotype,1,4,18,3.472960210004383
0.2,5,100% single-capsid morphotype,1,5,18,3.4216410435711486
0.2,5,100% single-capsid morphotype,1,6,18,3.694431046218647
0.2,5,100% single-capsid morphotype,1,7,18,3.1607310082616484
0.2,5,100% single-capsid morphotype,1,8,18,4.38025624862121
0.2,5,100% single-capsid morphotype,1,9,18,3.8766569275742824
0.2,5,100% single-capsid morphotype,1,10,18,3.899067460685791
0.2,5,100% single-capsid morphotype,1,11,18,2.950742989958349
0.2,5,100% single-capsid morphotype,1,12,18,3.7942261958258015
0.2,5,100% single-capsid morphotype,1,13,18,3.863883299793742
0.2,5,100% single-capsid morphotype,1,14,18,3.1543515947182867
0.2,5,100% single-capsid morphotype,1,15,18,4.164453681742796
0.2,5,100% single-capsid morphotype,1,16,18,4.889851463620923
0.2,5,100% single-capsid morphotype,1,17,18,3.5083480203487505
0.2,5,100% single-capsid morphotype,1,18,18,3.287394120285345
0.2,5,100% single-capsid morphotype,1,19,18,3.3662843004761807
0.2,5,100% single-capsid morphotype,1,20,18,3.384950270600238
0.2,5,100% single-capsid morphotype,2,1,18,1.0989519889964812
0.2,5,100% single-capsid morphotype,2,2,18,1.0642365418923052
0.2,5,100% single-capsid morphotype,2,3,18,1.0166193952411275
0.2,5,100% single-capsid morphotype,2,4,18,0.902177706166633
0.2,5,100% single-capsid morphotype,2,5,18,0.9892154625640345
0.2,5,100% single-capsid morphotype,2,6,18,1.2272650669795102
0.2,5,100% single-capsid morphotype,2,7,18,1.0965793556548302
0.2,5,100% single-capsid morphotype,2,8,18,1.0144427403959233
0.2,5,100% single-capsid morphotype,2,9,18,1.1253254276569098
0.2,5,100% single-capsid morphotype,2,10,18,1.0466580525949425
0.2,5,100% single-capsid morphotype,2,11,18,0.863895674286804
0.2,5,100% single-capsid morphotype,2,12,18,0.931435693115
0.2,5,100% single-capsid morphotype,2,13,18,1.0412255298040072
0.2,5,100% single-capsid morphotype,2,14,18,0.8341412332753404
0.2,5,100% single-capsid morphotype,2,15,18,1.142509757162274
0.2,5,100% single-capsid morphotype,2,16,18,1.0496977691029399
0.2,5,100% single-capsid morphotype,2,17,18,1.1202445341162877
0.2,5,100% single-capsid morphotype,2,18,18,1.0874013217421157
0.2,5,100% single-capsid morphotype,2,19,18,0.891280161496517
0.2,5,100% single-capsid morphotype,2,20,18,1.0286517637242742
0.2,5,100% single-capsid morphotype,3,1,18,2.8557315715897484
0.2,5,100% single-capsid morphotype,3,2,18,4.2142928667820305
0.2,5,100% single-capsid morphotype,3,3,18,3.3415129791301896
0.2,5,100% single-capsid morphotype,3,4,18,3.555699633163728
0.2,5,100% single-capsid morphotype,3,5,18,3.4716844308230805
0.2,5,100% single-capsid morphotype,3,6,18,4.5470169627352215
0.2,5,100% single-capsid morphotype,3,7,18,4.56901060923573
0.2,5,100% single-capsid morphotype,3,8,18,3.889805799525472
0.2,5,100% single-capsid morphotype,3,9,18,3.451012805688385
0.2,5,100% single-capsid morphotype,3,10,18,4.729704978282061
0.2,5,100% single-capsid morphotype,3,11,18,2.6672654045621758
0.2,5,100% single-capsid morphotype,3,12,18,3.660224939048366
0.2,5,100% single-capsid morphotype,3,13,18,2.2722827187766916
0.2,5,100% single-capsid morphotype,3,14,18,2.9384587172685137
0.2,5,100% single-capsid morphotype,3,15,18,2.944667032289956
0.2,5,100% single-capsid morphotype,3,16,18,3.091538042532935
0.2,5,100% single-capsid morphotype,3,17,18,2.553599344199766
0.2,5,100% single-capsid morphotype,3,18,18,3.0299969933906996
0.2,5,100% single-capsid morphotype,3,19,18,3.545995592629817
0.2,5,100% single-capsid morphotype,3,20,18,4.749150544858817
0.2,10,100% single-capsid morphotype,1,1,18,3.143702445068628
0.2,10,100% single-capsid morphotype,1,2,18,3.796701640633503
0.2,10,100% single-capsid morphotype,1,3,18,3.325647483933635
0.2,10,100% single-capsid morphotype,1,4,18,3.8824028598319247
0.2,10,100% single-capsid morphotype,1,5,18,3.7273450623650786
0.2,10,100% single-capsid morphotype,1,6,18,2.5346947562919553
0.2,10,100% single-capsid morphotype,1,7,18,4.651315745499299
0.2,10,100% single-capsid morphotype,1,8,18,4.623711843917938
0.2,10,100% single-capsid morphotype,1,9,18,3.752430646297332
0.2,10,100% single-capsid morphotype,1,10,18,3.0174043715706445
0.2,10,100% single-capsid morphotype,1,11,18,3.737254228560433
0.2,10,100% single-capsid morphotype,1,12,18,3.5755147031443903
0.2,10,100% single-capsid morphotype,1,13,18,4.156392724837208
0.2,10,100% single-capsid morphotype,1,14,18,4.4771520208917055
0.2,10,100% single-capsid morphotype,1,15,18,2.329842381907645
0.2,10,100% single-capsid morphotype,1,16,18,3.4016760849840506
0.2,10,100% single-capsid morphotype,1,17,18,3.3342751762489837
0.2,10,100% single-capsid morphotype,1,18,18,4.624477763182369
0.2,10,100% single-capsid morphotype,1,19,18,3.692037426884166
0.2,10,100% single-capsid morphotype,1,20,18,3.7884857551181366
0.2,10,100% single-capsid morphotype,2,1,18,0.8498104921528786
0.2,10,100% single-capsid morphotype,2,2,18,0.7279115385574283
0.2,10,100% single-capsid morphotype,2,3,18,0.6538333796739512
0.2,10,100% single-capsid morphotype,2,4,18,0.84011479844991
0.2,10,100% single-capsid morphotype,2,5,18,0.7024017339426946
0.2,10,100% single-capsid morphotype,2,6,18,0.6544014295890996
0.2,10,100% single-capsid morphotype,2,7,18,0.9419716268219847
0.2,10,100% single-capsid morphotype,2,8,18,0.735900805875624
0.2,10,100% single-capsid morphotype,2,9,18,0.8343903070699114
0.2,10,100% single-capsid morphotype,2,10,18,0.680022851337729
0.2,10,100% single-capsid morphotype,2,11,18,0.7181992903733068
0.2,10,100% single-capsid morphotype,2,12,18,0.6466504341264216
0.2,10,100% single-capsid morphotype,2,13,18,0.6730261057174018
0.2,10,100% single-capsid morphotype,2,14,18,0.7709078429428219
0.2,10,100% single-capsid morphotype,2,15,18,0.7201401690047293
0.2,10,100% single-capsid morphotype,2,16,18,0.7500819794363175
0.2,10,100% single-capsid morphotype,2,17,18,0.8531109734478316
0.2,10,100% single-capsid morphotype,2,18,18,0.8807425991523333
0.2,10,100% single-capsid morphotype,2,19,18,0.6951705442412063
0.2,10,100% single-capsid morphotype,2,20,18,0.6714796197791816
0.2,10,100% single-capsid morphotype,3,1,18,3.7238943366731547
0.2,10,100% single-capsid morphotype,3,2,18,4.145524790490066
0.2,10,100% single-capsid morphotype,3,3,18,3.3310551919852815
0.2,10,100% single-capsid morphotype,3,4,18,4.381738917884311
0.2,10,100% single-capsid morphotype,3,5,18,3.7837687479070823
0.2,10,100% single-capsid morphotype,3,6,18,3.9005949560867275
0.2,10,100% single-capsid morphotype,3,7,18,3.85276605445969
0.2,10,100% single-capsid morphotype,3,8,18,3.652061518118958
0.2,10,100% single-capsid morphotype,3,9,18,5.209282839542359
0.2,10,100% single-capsid morphotype,3,10,18,3.003781119062558
0.2,10,100% single-capsid morphotype,3,11,18,3.123747758021461
0.2,10,100% single-capsid morphotype,3,12,18,3.4745691210875083
0.2,10,100% single-capsid morphotype,3,13,18,3.4980717071951966
0.2,10,100% single-capsid morphotype,3,14,18,3.6932696987653
0.2,10,100% single-capsid morphotype,3,15,18,2.962629093411331
0.2,10,100% single-capsid morphotype,3,16,18,3.1814892141526254
0.2,10,100% single-capsid morphotype,3,17,18,2.4087535618421074
0.2,10,100% single-capsid morphotype,3,18,18,4.06942588391077
0.2,10,100% single-capsid morphotype,3,19,18,2.8284035137278747
0.2,10,100% single-capsid morphotype,3,20,18,3.1371214063090966
0.2,50,100% single-capsid morphotype,1,1,18,3.248553303956835
0.2,50,100% single-capsid morphotype,1,2,18,2.8804283857938273
0.2,50,100% single-capsid morphotype,1,3,18,2.96373461126528
0.2,50,100% single-capsid morphotype,1,4,18,3.0562583577353277
0.2,50,100% single-capsid morphotype,1,5,18,3.5950865991114576
0.2,50,100% single-capsid morphotype,1,6,18,3.5726917604218156
0.2,50,100% single-capsid morphotype,1,7,18,3.797201599538277
0.2,50,100% single-capsid morphotype,1,8,18,3.646783251166251
0.2,50,100% single-capsid morphotype,1,9,18,2.985608841278483
0.2,50,100% single-capsid morphotype,1,10,18,3.6355687531307725
0.2,50,100% single-capsid morphotype,1,11,18,3.6646521084971564
0.2,50,100% single-capsid morphotype,1,12,18,2.9058181685035516
0.2,50,100% single-capsid morphotype,1,13,18,3.7879713694813835
0.2,50,100% single-capsid morphotype,1,14,18,3.2329822895279823
0.2,50,100% single-capsid morphotype,1,15,18,3.312305815973699
0.2,50,100% single-capsid morphotype,1,16,18,3.3635937762007897
0.2,50,100% single-capsid morphotype,1,17,18,2.853740504105553
0.2,50,100% single-capsid morphotype,1,18,18,4.251840566434815
0.2,50,100% single-capsid morphotype,1,19,18,4.361092882193253
0.2,50,100% single-capsid morphotype,1,20,18,3.5565079559859836
0.2,50,100% single-capsid morphotype,2,1,18,0.40291499059389446
0.2,50,100% single-capsid morphotype,2,2,18,0.4142235328949868
0.2,50,100% single-capsid morphotype,2,3,18,0.5552382706844197
0.2,50,100% single-capsid morphotype,2,4,18,0.5758835078490959
0.2,50,100% single-capsid morphotype,2,5,18,0.3341465836059939
0.2,50,100% single-capsid morphotype,2,6,18,0.5096844564960841
0.2,50,100% single-capsid morphotype,2,7,18,0.508215300550555
0.2,50,100% single-capsid morphotype,2,8,18,0.40596208445343457
0.2,50,100% single-capsid morphotype,2,9,18,0.5331947331278246
0.2,50,100% single-capsid morphotype,2,10,18,0.48222651923272136
0.2,50,100% single-capsid morphotype,2,11,18,0.4290000517332017
0.2,50,100% single-capsid morphotype,2,12,18,0.4980265998912274
0.2,50,100% single-capsid morphotype,2,13,18,0.4813249128828604
0.2,50,100% single-capsid morphotype,2,14,18,0.545686534810539
0.2,50,100% single-capsid morphotype,2,15,18,0.6219182531563071
0.2,50,100% single-capsid morphotype,2,16,18,0.5220036315559227
0.2,50,100% single-capsid morphotype,2,17,18,0.548854153874076
