Year,S,Z1,Z2,FracI1,FracI2,nu1,nu2,fecundity,rep,pdoug,sigma,phi
2,2.7152805707936336,0.7162622042648248,1.1382269429134917,0.03791017533115659,0.06033729730996029,0.4219989671416237,0.14906117935192892,8.277707350214719,9,18,0.5,40
3,15.452609455755711,21.949666375674827,12.5844547659998,0.1848721364758001,0.12170974816271073,0.18119217537123403,0.07363903287871984,3.530769414701467,9,18,0.5,40
4,1.7028188110784144,190.64866955634184,114.62954514470404,0.2748551219350667,0.17591623046602708,0.005633765702046,0.0090044809090524,0.3375391012249247,9,18,0.5,40
5,0.2306531374502653,52.35572218926061,35.04716843498113,0.18056420272256407,0.18315149114684873,4.2110967750726e-4,9.4071988117453e-4,0.2190369766836494,9,18,0.5,40
6,0.07150176853428203,10.76535743005092,7.251587793306223,0.0264038391864181,0.02738830445859453,5.7001223800244e-4,6.1147014472642e-4,0.23045389120075704,9,18,0.5,40
7,0.016916313231579,2.1969238530072897,1.4668010766515744,0.01204171416811044,0.00564852993420768,0.00240923626094482,6.0759518831575e-4,0.2875544623853139,9,18,0.5,40
8,0.03074225883197033,0.4502800692649513,0.2944578233798765,0.01223245029097363,0.00145105014546117,0.02079066324078976,8.3892231751701e-4,0.6615203206544361,9,18,0.5,40
9,0.16794086618692844,0.12591959740045242,0.05964664418240386,0.02309838141409288,5.094396164607e-4,0.1929226734267956,0.00156221407018201,3.763013364648814,9,18,0.5,40
10,4.944638178888496,0.4677379945413774,0.01360810149847773,0.05392017164593189,2.1781768869603e-4,1.0959278037882585,0.00333495615286153,19.259338450110132,9,18,0.5,40
11,9.786697150727797,59.42007209591948,0.01986263718333166,0.2523867325574217,7.932670186902281e-5,0.1359521243526697,0.00521106580700318,1.870783756105522,9,18,0.5,40
12,1.706047703577568,147.62641042383484,0.06638578488181202,0.31420124636215063,1.1589164942401e-4,0.00209534906179104,0.00771264273239515,0.28042786690722055,9,18,0.5,40
13,0.4397856147526825,40.367973018850606,0.1048262919536492,0.13238785381784574,9.1564421653256e-4,5.3375678491505e-4,0.0211490207002366,0.274695352218283,9,18,0.5,40
14,0.18776455969479625,8.685365016327692,0.16079429768873077,0.0278226323475551,0.00542359307665165,7.1192664655268e-4,0.11567894416906813,0.42157685324106614,9,18,0.5,40
15,0.08043592120731145,1.8510237906531557,0.45297440155308955,0.01164562014438538,0.03811159386729583,0.00170556391899808,0.6225160450989968,0.9232178071565398,9,18,0.5,40
16,0.05662167072687227,0.39207724452847503,0.730683516319676,0.00550974318695618,0.15992539930108135,0.00646274042842098,1.117900122090139,1.001682949460544,9,18,0.5,40
17,0.09159623517093687,0.09125654965140756,0.5953060681782019,0.00446574164514646,0.19703944838288684,0.04392641155188638,0.697412202540932,1.5650174552963685,9,18,0.5,40
18,1.3891131245372004,0.06226385480156145,0.541129350165061,0.00939861029309115,0.12131190875025576,0.433926842509844,0.4300006361994303,8.432914113524959,9,18,0.5,40
19,15.811061340372808,6.862588498104714,4.842586644671266,0.08619936550647495,0.06963747313454008,0.8870224945553494,0.16628198531674243,12.344528078371932,9,18,0.5,40
20,6.839921210210717,214.67431382823577,90.26141917198947,0.30409204822105407,0.12114582064082333,0.0171351654666786,0.0255662631634405,0.48718937441358234,9,18,0.5,40
21,0.5913228522530968,114.29923157520986,71.80715076613902,0.23354285099898756,0.2058237235968275,3.8429783888628e-4,0.00146732626139882,0.21798024881768133,9,18,0.5,40
22,0.1957605994780602,24.014292348276324,15.734933281171488,0.04059920854487246,0.06289306628714925,3.0783353217778e-4,6.4724975696345e-4,0.21902760087115888,9,18,0.5,40
23,0.01643639862665192,4.9270772972053,3.2336082289863413,0.01278675263261782,0.01139914570405207,7.6783926594549e-4,5.4815843750721e-4,0.2400807849988668,9,18,0.5,40
24,0.01521190791751416,0.9925047190174926,0.6485045682155218,0.00838477062372786,0.00260352714276839,0.00490674839103506,6.3607243004606e-4,0.3471771377600013,9,18,0.5,40
25,0.04779261124591209,0.2079099756716609,0.13022159724909768,0.01177352749767862,7.4270121556179e-4,0.04950652312670277,0.00100588234569374,1.1970107922604574,9,18,0.5,40
26,0.7468694302868882,0.1029107770235937,0.02671370261071954,0.02651813348463306,2.9766869697818e-4,0.45907280038174375,0.00208243427069932,8.474765803981978,9,18,0.5,40
27,24.95276545061356,3.9816557915238406,0.00947464101907354,0.1004258693746224,1.249679643691e-4,0.9703632596324672,0.00415622547029044,15.330941968343444,9,18,0.5,40
28,6.494747871254802,381.3537698261399,0.068354785877233,0.3401985116492319,5.495859696378428e-5,0.01645782949414332,0.00561062006996127,0.4619120112201591,9,18,0.5,40
29,1.4012379307002596,160.62873033926812,0.17605769695547183,0.2950974415361378,4.3463285368898e-4,2.2635230430591e-4,0.00906971298469711,0.2370410244747824,9,18,0.5,40
30,0.3518812945933716,34.386418397428024,0.33063587367403235,0.0343083782348547,0.00362608182525385,1.7229144399202e-4,0.0341761829377146,0.2833937241939679,9,18,0.5,40
31,0.09107157318739614,7.039809835421379,0.5717785299514906,0.00936626248513424,0.02485616186592366,2.6301548445936e-4,0.16370788215096524,0.4436903903040987,9,18,0.5,40
32,0.03195941750183975,1.4228160427238956,0.601719422001666,0.00328521528598602,0.09845257902908948,5.7399546458715e-4,0.4149223125523859,0.5773349444884495,9,18,0.5,40
33,0.04099063925382056,0.28682119650334903,0.32518240036470725,0.0014477592000691,0.136614611433548,0.00169546791139395,0.654460143432096,0.6869403579379846,9,18,0.5,40
34,0.02709796157768028,0.05932002113539769,0.27099381178408405,9.6350213391827e-4,0.11865525634670553,0.00796808210611752,1.1187061257319195,1.1680164831787891,9,18,0.5,40
35,0.1546017789596376,0.01320261163817027,0.21188016832213183,9.9970549206671e-4,0.14291871716920207,0.06375623007194373,1.3341657914082048,2.587843923273469,9,18,0.5,40
36,3.2199605729673775,0.01880361803297455,0.816591868548948,0.00216133692360927,0.11828667846025016,0.7169419956716198,1.269243666029888,14.1753646995641,9,18,0.5,40
37,13.25515581262286,19.80106122231228,26.668565493610856,0.1044847752612696,0.1810224049407247,0.6700694515560821,0.25079799159543,6.043642025868664,9,18,0.5,40
38,4.6186909562065095,174.30646630127438,106.54649765562117,0.2884667959866823,0.19416517594947225,0.00712364665769211,0.00536844600113927,0.33745804727802337,9,18,0.5,40
39,0.8127401661641931,75.78512309307904,44.6141976593668,0.1925127445113118,0.1312203000620536,4.888214962779e-4,8.2275485990433e-4,0.22064798646619196,9,18,0.5,40
40,0.15647608893688797,16.69056557883069,9.899489984522464,0.03886277984435828,0.03069754712746487,5.1798060176042e-4,5.1828859537623e-4,0.2275146829609916,9,18,0.5,40
41,0.04647261130183416,3.462391793795869,2.022173181288527,0.01569383671553908,0.00657463226987081,0.00175332180005827,5.0419035549867e-4,0.2695244195880965,9,18,0.5,40
42,0.0412849151126634,0.7253171541848925,0.40783247742777345,0.01347720090616861,0.00165021279597021,0.0132985192113758,6.765322067056e-4,0.5168707503447126,9,18,0.5,40
43,0.1567252636739229,0.19395502781487295,0.08266209203918201,0.0228858139072675,5.5286708404247e-4,0.1184484428688767,0.0012183691688781,2.430049753180196,9,18,0.5,40
44,1.5412498334060558,0.4295589418211547,0.01823190939755769,0.05074097948669932,2.3595094533779e-4,0.7107473974108336,0.00260236002501041,12.638987715849073,9,18,0.5,40
45,13.080777334520985,14.27971597915593,0.0095102095704251,0.1875492807983773,8.791301088392223e-5,0.3084065108315613,0.00449541494565828,4.476274341720149,9,18,0.5,40
46,8.833120186306969,178.6536541980716,0.03824548019719624,0.30010392976988504,5.439245912524338e-5,0.01001368874039717,0.00649933222188326,0.40624805146717274,9,18,0.5,40
47,2.3939169702677994,130.07045435164358,0.19307943338855268,0.23439527883637387,3.6102067543183e-4,5.2165169319778e-4,0.01309322553985507,0.2560936224183264,9,18,0.5,40
48,0.6719827140732456,32.722306107679586,0.865283754205066,0.05765104220622054,0.00588230552205877,3.4790461339263e-4,0.05312561286020234,0.31879364075745714,9,18,0.5,40
49,0.3750173166113745,7.083930817326701,2.6941038720336112,0.01605910949962813,0.06636429528693594,5.3937928099364e-4,0.1283924068826731,0.39916183577434594,9,18,0.5,40
50,0.10321231784380452,1.5253003059796295,3.5288531872463915,0.00580297514511134,0.16699017033611013,0.00149648982927593,0.09985273052554625,0.36281424151809183,9,18,0.5,40
51,0.02596813518150427,0.32807219190206405,1.3283731354863229,0.00429726965353738,0.1497596937806313,0.00931380569001322,0.05607780357912659,0.5194697750983817,9,18,0.5,40
52,0.09669064523538248,0.07592471816159882,0.323763542228615,0.00755976653022327,0.05513593606572875,0.09828604732785484,0.05418481214732126,2.211411634861057,9,18,0.5,40
53,2.8984376674641945,0.11537903434047,0.14374588322465345,0.02084121833123443,0.01677544836317679,0.9796070680468396,0.0595730386818372,17.725812038966602,9,18,0.5,40
54,21.406830319076143,28.79334279032319,2.1741856399781194,0.19266717334509345,0.01314218547036753,0.3668308597738237,0.09160024316293236,4.418716024788725,9,18,0.5,40
55,3.8026977857547553,301.5394481961544,101.38427083360118,0.31613182950031,0.09067230351187348,0.00429779858392885,0.0455680150182375,0.3393019127006885,9,18,0.5,40
56,0.42438791433443246,88.38181366151665,61.369685590036504,0.16040684869984503,0.2878592693714841,2.3580591461244e-4,0.00160379713215616,0.21356128027419144,9,18,0.5,40
57,0.04672937200697526,18.129705110221508,13.17740122869334,0.02270375225892762,0.06109561941106938,2.3555357452328e-4,7.3485566122006e-4,0.21669446559521288,9,18,0.5,40
58,0.01577263214633247,3.643704129176042,2.654747449704375,0.00776118523020059,0.01099112766995839,6.1477461056528e-4,6.276650808156e-4,0.2353223172162376,9,18,0.5,40
59,0.00795033040571869,0.7327409956341752,0.5325040493577147,0.00500678660322907,0.00243548971455892,0.00401602319896377,7.1980243830369e-4,0.32793989904783194,9,18,0.5,40
60,0.01227996949805441,0.14954922146802305,0.10674295908157966,0.00721490976089533,6.7797984642141e-4,0.04397900092511211,0.00112010768808346,1.0991974727853768,9,18,0.5,40
61,0.184791286197048,0.04072749997467455,0.0215037689425935,0.01820446506778635,2.7128068087347e-4,0.47809446514624093,0.00232902034546743,8.850029665431862,9,18,0.5,40
62,8.942116923217561,0.5236153236121945,0.00527124013230784,0.05341008826393764,1.1955609250037e-4,2.749465625937049,0.00508604570338196,47.40473024099907,9,18,0.5,40
63,5.880965580097492,134.7829528042058,0.01729796522936377,0.3317678641086245,4.172478599900502e-5,0.07020544472909895,0.00712285906964631,1.0927734571814152,9,18,0.5,40
64,1.2437056756334506,108.93924809770546,0.04649261923071621,0.3185586752896817,1.3127985585544e-4,7.8130490045464e-4,0.01166807982257586,0.25985782461592616,9,18,0.5,40
65,0.3980895307182905,25.960882865313692,0.09616477207229868,0.0676174114356385,0.001196472449769,4.8892093394041e-4,0.04658141092999962,0.31608006288251844,9,18,0.5,40
66,0.3707083290362179,5.595840807837669,0.2927483053891367,0.01968218719740783,0.01159371159787499,7.9688944100057e-4,0.3075609382843865,0.6300137999754324,9,18,0.5,40
67,0.25901751721541283,1.2714942148909152,2.180524970931731,0.00804517355514801,0.10368144339729309,0.00209380892151179,0.9760426230995548,0.9207409773571592,9,18,0.5,40
68,0.27918153730525913,0.30051151621067007,3.513440653812034,0.00351511999675793,0.28989016446141325,0.00900914934159976,0.2350630353593741,0.5959513148657063,9,18,0.5,40
69,0.7521304592712057,0.14348459872967192,2.601253386074706,0.00551282164416584,0.18865142212183889,0.0801308146893802,0.05890454933204602,1.838463101853968,9,18,0.5,40
70,9.077226519478463,1.2966715640253983,2.7510496243048665,0.03002980736488558,0.06663582963327203,0.5686471896245049,0.02394284103597441,10.158442832222226,9,18,0.5,40
71,13.896052239306528,105.50675319549887,21.07675276950676,0.24621161490192317,0.04360217814639728,0.06486404635697796,0.0139993588911248,1.0493305045913182,9,18,0.5,40
72,1.7638774195933016,197.16834104394297,66.87144394186993,0.2894057906190602,0.09293864656406084,9.8100009505314e-4,0.00408109446946747,0.2389227647808712,9,18,0.5,40
73,0.363462455924301,47.31780427631256,21.773630599116704,0.09475042332292569,0.11224369904624328,3.0508484369432e-4,0.00126827239314263,0.21781550104154257,9,18,0.5,40
74,0.13404088403239608,9.80905935521628,4.716956423160171,0.01984692973227104,0.02513200545698927,4.7421774010463e-4,9.3702478573618e-4,0.2288985384230916,9,18,0.5,40
75,0.0540206010122207,2.025148903680346,0.975614811339392,0.00940562747526393,0.00581833423280377,0.00204175734844768,9.8351846178796e-4,0.280478393831109,9,18,0.5,40
76,0.07264989946831188,0.43231032185997614,0.1989703832004906,0.00964662884025804,0.00158676375500619,0.01813666363033191,0.00139752426104261,0.616156311658993,9,18,0.5,40
77,1.1508688334486177,0.15991400178054832,0.04183153429309638,0.01970148898013873,5.7510255150002e-4,0.17716399136928648,0.00263225846439652,3.500116945491232,9,18,0.5,40
78,42.87071165908739,4.54960740920436,0.02220443494443717,0.0735745975067878,2.5698294270733e-4,0.6245148615292809,0.00553199642467109,10.536392555045463,9,18,0.5,40
79,12.34441311888927,658.898717998055,0.5120133571816452,0.3415577948162953,2.1493238984213e-4,0.01000446209930139,0.0080829366149777,0.3812431248234967,9,18,0.5,40
80,4.316842879446795,290.0317657529749,3.7124943809247655,0.2930141379773903,0.00494926665291105,1.2515741688977e-4,0.01380200015285857,0.2421900980129608,9,18,0.5,40
81,2.062078373037032,63.78733730952313,16.49065915889294,0.03007782620406806,0.06585359797863229,7.926433581372484e-5,0.01679203565508457,0.24314773462188757,9,18,0.5,40
82,0.3178478394626915,13.292280768405409,17.522664710501534,0.00586627742258123,0.14800168863308844,7.62797726046031e-5,0.00715047979945025,0.22122188701459583,9,18,0.5,40
83,0.0672274338115625,2.681795697034956,4.669142397703656,0.00161704245302677,0.09070999830280932,1.0709354868908e-4,0.00409846393832444,0.21999943651911288,9,18,0.5,40
84,0.02059963855280135,0.5381468726494432,0.9978883764483056,5.7096089190787e-4,0.02369934487916262,2.515404521811e-4,0.00447782837164509,0.23285481835804392,9,18,0.5,40
85,0.00259252195578406,0.10792425146646384,0.20596763731983875,2.9775552262825e-4,0.00725638691743515,0.00115047026326555,0.00749871821825046,0.2799680366246272,9,18,0.5,40
86,0.00260067870708258,0.02162332794653898,0.04156491574977759,2.9491137988381e-4,0.00305312521277291,0.01063907418937567,0.01821959713153652,0.5459317679152713,9,18,0.5,40
87,0.04495961201132857,0.00440788155306275,0.00854694260844009,6.3947740695628e-4,0.00181768194717664,0.14201106142830547,0.05255752487338312,3.1766794041782775,9,18,0.5,40
88,1.9773543455538307,0.00511403800246482,0.00401688419711671,0.00208669628287705,0.00111597757902072,2.0558644928619563,0.18308826269693235,37.33387894269987,9,18,0.5,40
89,13.342469978648047,20.65989625671812,0.3020914265799954,0.19302527327722055,0.0024552588708252,0.8005072049163692,0.4633467961368526,6.911323821507401,9,18,0.5,40
90,3.474927712725029,191.3827538991656,75.99962803710348,0.31964527859117825,0.10748880720644056,0.00661438428898725,0.30840996851414787,0.46552202432063783,9,18,0.5,40
91,0.2658308406440592,59.68013767160685,63.804490996674424,0.130680678113239,0.3952244204115036,3.9142329168605e-4,0.00238252939192014,0.2204401428232329,9,18,0.5,40
92,0.10432684071630333,12.2763252886076,13.511920083198818,0.02611987819261647,0.08483659061478442,4.7199077380976e-4,8.5408120933448e-4,0.22747079139492868,9,18,0.5,40
93,0.01218773363805337,2.515152877991538,2.7549324732057143,0.01124488219487246,0.01344752096956459,0.00182972739834989,7.4448268316561e-4,0.2729180594357743,9,18,0.5,40
94,0.00912359623590659,0.5098243634016731,0.5525836010504624,0.0106126130965782,0.00312792848959086,0.01536567802067071,9.4091175085039e-4,0.5586962144005112,9,18,0.5,40
95,0.04179396110052934,0.11102246992094852,0.11094430492855786,0.01943869777826422,0.00100616565579397,0.14964998556559056,0.00164106134937143,2.998251045785911,9,18,0.5,40
96,0.5187032403289659,0.10073387931820252,0.02299364298970299,0.04010402324101145,4.2768546855737e-4,1.1325533284256384,0.00353577316175436,20.219424233716943,9,18,0.5,40
97,10.722125879612856,3.764588504617539,0.00825081814992196,0.14102856538940697,1.659223255261e-4,1.163169939804566,0.00660734952673746,17.15461332943688,9,18,0.5,40
98,5.560391677272873,155.18133307815987,0.03750144040793515,0.3210988140843247,7.044178683769638e-5,0.02991900241351478,0.00947016684465336,0.6693965902747191,9,18,0.5,40
99,1.4648723386030542,101.55841896206265,0.14470769385258864,0.2852994727173878,4.2980146457188e-4,6.3874390075946e-4,0.01942552887721638,0.27055140270252576,9,18,0.5,40
100,0.28296947854056087,24.330147405968535,0.5916164650682374,0.055608093713833,0.00648058903705594,4.5025154463596e-4,0.0911492443960444,0.3709946176823381,9,18,0.5,40
