Species,Year,Column1,rep,pdoug,type,pd
nu1,49,0,1,35,MNPV only,95% Douglas-fir
nu1,50,0,1,35,MNPV only,95% Douglas-fir
nu1,51,0,1,35,MNPV only,95% Douglas-fir
nu1,52,0,1,35,MNPV only,95% Douglas-fir
nu1,53,0,1,35,MNPV only,95% Douglas-fir
nu1,54,0,1,35,MNPV only,95% Douglas-fir
nu1,55,0,1,35,MNPV only,95% Douglas-fir
nu1,56,0,1,35,MNPV only,95% Douglas-fir
nu1,57,0,1,35,MNPV only,95% Douglas-fir
nu1,58,0,1,35,MNPV only,95% Douglas-fir
nu1,59,0,1,35,MNPV only,95% Douglas-fir
nu1,60,0,1,35,MNPV only,95% Douglas-fir
nu1,61,0,1,35,MNPV only,95% Douglas-fir
nu1,62,0,1,35,MNPV only,95% Douglas-fir
nu1,63,0,1,35,MNPV only,95% Douglas-fir
nu1,64,0,1,35,MNPV only,95% Douglas-fir
nu1,65,0,1,35,MNPV only,95% Douglas-fir
nu1,66,0,1,35,MNPV only,95% Douglas-fir
nu1,67,0,1,35,MNPV only,95% Douglas-fir
nu1,68,0,1,35,MNPV only,95% Douglas-fir
nu1,69,0,1,35,MNPV only,95% Douglas-fir
nu1,70,0,1,35,MNPV only,95% Douglas-fir
nu1,71,0,1,35,MNPV only,95% Douglas-fir
nu1,72,0,1,35,MNPV only,95% Douglas-fir
nu1,73,0,1,35,MNPV only,95% Douglas-fir
nu1,74,0,1,35,MNPV only,95% Douglas-fir
nu1,75,0,1,35,MNPV only,95% Douglas-fir
nu1,76,0,1,35,MNPV only,95% Douglas-fir
nu1,77,0,1,35,MNPV only,95% Douglas-fir
nu1,78,0,1,35,MNPV only,95% Douglas-fir
nu1,79,0,1,35,MNPV only,95% Douglas-fir
nu1,80,0,1,35,MNPV only,95% Douglas-fir
nu1,81,0,1,35,MNPV only,95% Douglas-fir
nu1,82,0,1,35,MNPV only,95% Douglas-fir
nu1,83,0,1,35,MNPV only,95% Douglas-fir
nu1,84,0,1,35,MNPV only,95% Douglas-fir
nu1,85,0,1,35,MNPV only,95% Douglas-fir
nu1,86,0,1,35,MNPV only,95% Douglas-fir
nu1,87,0,1,35,MNPV only,95% Douglas-fir
nu1,88,0,1,35,MNPV only,95% Douglas-fir
nu1,89,0,1,35,MNPV only,95% Douglas-fir
nu1,90,0,1,35,MNPV only,95% Douglas-fir
nu1,91,0,1,35,MNPV only,95% Douglas-fir
nu1,92,0,1,35,MNPV only,95% Douglas-fir
nu1,93,0,1,35,MNPV only,95% Douglas-fir
nu1,94,0,1,35,MNPV only,95% Douglas-fir
nu1,95,0,1,35,MNPV only,95% Douglas-fir
nu1,96,0,1,35,MNPV only,95% Douglas-fir
nu1,97,0,1,35,MNPV only,95% Douglas-fir
nu1,98,0,1,35,MNPV only,95% Douglas-fir
nu1,99,0,1,35,MNPV only,95% Douglas-fir
nu1,100,0,1,35,MNPV only,95% Douglas-fir
nu1,101,0,1,35,MNPV only,95% Douglas-fir
nu1,102,0,1,35,MNPV only,95% Douglas-fir
nu1,103,0,1,35,MNPV only,95% Douglas-fir
nu1,104,0,1,35,MNPV only,95% Douglas-fir
nu1,105,0,1,35,MNPV only,95% Douglas-fir
nu1,106,0,1,35,MNPV only,95% Douglas-fir
nu1,107,0,1,35,MNPV only,95% Douglas-fir
nu1,108,0,1,35,MNPV only,95% Douglas-fir
nu1,109,0,1,35,MNPV only,95% Douglas-fir
nu1,110,0,1,35,MNPV only,95% Douglas-fir
nu1,111,0,1,35,MNPV only,95% Douglas-fir
nu1,112,0,1,35,MNPV only,95% Douglas-fir
nu1,113,0,1,35,MNPV only,95% Douglas-fir
nu1,114,0,1,35,MNPV only,95% Douglas-fir
nu1,115,0,1,35,MNPV only,95% Douglas-fir
nu1,116,0,1,35,MNPV only,95% Douglas-fir
nu1,117,0,1,35,MNPV only,95% Douglas-fir
nu1,118,0,1,35,MNPV only,95% Douglas-fir
nu1,119,0,1,35,MNPV only,95% Douglas-fir
nu1,120,0,1,35,MNPV only,95% Douglas-fir
nu1,121,0,1,35,MNPV only,95% Douglas-fir
nu1,122,0,1,35,MNPV only,95% Douglas-fir
nu1,123,0,1,35,MNPV only,95% Douglas-fir
nu1,124,0,1,35,MNPV only,95% Douglas-fir
nu1,125,0,1,35,MNPV only,95% Douglas-fir
nu1,126,0,1,35,MNPV only,95% Douglas-fir
nu1,127,0,1,35,MNPV only,95% Douglas-fir
nu1,128,0,1,35,MNPV only,95% Douglas-fir
nu1,129,0,1,35,MNPV only,95% Douglas-fir
nu1,130,0,1,35,MNPV only,95% Douglas-fir
nu1,131,0,1,35,MNPV only,95% Douglas-fir
nu1,132,0,1,35,MNPV only,95% Douglas-fir
nu1,133,0,1,35,MNPV only,95% Douglas-fir
nu1,134,0,1,35,MNPV only,95% Douglas-fir
nu1,135,0,1,35,MNPV only,95% Douglas-fir
nu1,136,0,1,35,MNPV only,95% Douglas-fir
nu1,137,0,1,35,MNPV only,95% Douglas-fir
nu1,138,0,1,35,MNPV only,95% Douglas-fir
nu1,139,0,1,35,MNPV only,95% Douglas-fir
nu1,140,0,1,35,MNPV only,95% Douglas-fir
nu1,141,0,1,35,MNPV only,95% Douglas-fir
nu1,142,0,1,35,MNPV only,95% Douglas-fir
nu1,143,0,1,35,MNPV only,95% Douglas-fir
nu1,144,0,1,35,MNPV only,95% Douglas-fir
nu1,145,0,1,35,MNPV only,95% Douglas-fir
nu1,146,0,1,35,MNPV only,95% Douglas-fir
nu1,147,0,1,35,MNPV only,95% Douglas-fir
nu1,148,0,1,35,MNPV only,95% Douglas-fir
nu1,149,0,1,35,MNPV only,95% Douglas-fir
nu1,150,0,1,35,MNPV only,95% Douglas-fir
nu1,151,0,1,35,MNPV only,95% Douglas-fir
nu1,152,0,1,35,MNPV only,95% Douglas-fir
nu1,153,0,1,35,MNPV only,95% Douglas-fir
nu1,154,0,1,35,MNPV only,95% Douglas-fir
nu1,155,0,1,35,MNPV only,95% Douglas-fir
nu1,156,0,1,35,MNPV only,95% Douglas-fir
nu1,157,0,1,35,MNPV only,95% Douglas-fir
nu1,158,0,1,35,MNPV only,95% Douglas-fir
nu1,159,0,1,35,MNPV only,95% Douglas-fir
nu1,160,0,1,35,MNPV only,95% Douglas-fir
nu1,161,0,1,35,MNPV only,95% Douglas-fir
nu1,162,0,1,35,MNPV only,95% Douglas-fir
nu1,163,0,1,35,MNPV only,95% Douglas-fir
nu1,164,0,1,35,MNPV only,95% Douglas-fir
nu1,165,0,1,35,MNPV only,95% Douglas-fir
nu1,166,0,1,35,MNPV only,95% Douglas-fir
nu1,167,0,1,35,MNPV only,95% Douglas-fir
nu1,168,0,1,35,MNPV only,95% Douglas-fir
nu1,169,0,1,35,MNPV only,95% Douglas-fir
nu1,170,0,1,35,MNPV only,95% Douglas-fir
nu1,171,0,1,35,MNPV only,95% Douglas-fir
nu1,172,0,1,35,MNPV only,95% Douglas-fir
nu1,173,0,1,35,MNPV only,95% Douglas-fir
nu1,174,0,1,35,MNPV only,95% Douglas-fir
nu1,175,0,1,35,MNPV only,95% Douglas-fir
nu1,176,0,1,35,MNPV only,95% Douglas-fir
nu1,177,0,1,35,MNPV only,95% Douglas-fir
nu1,178,0,1,35,MNPV only,95% Douglas-fir
nu1,179,0,1,35,MNPV only,95% Douglas-fir
nu1,180,0,1,35,MNPV only,95% Douglas-fir
nu1,181,0,1,35,MNPV only,95% Douglas-fir
nu1,182,0,1,35,MNPV only,95% Douglas-fir
nu1,183,0,1,35,MNPV only,95% Douglas-fir
nu1,184,0,1,35,MNPV only,95% Douglas-fir
nu1,185,0,1,35,MNPV only,95% Douglas-fir
nu1,186,0,1,35,MNPV only,95% Douglas-fir
nu1,187,0,1,35,MNPV only,95% Douglas-fir
nu1,188,0,1,35,MNPV only,95% Douglas-fir
nu1,189,0,1,35,MNPV only,95% Douglas-fir
nu1,190,0,1,35,MNPV only,95% Douglas-fir
nu1,191,0,1,35,MNPV only,95% Douglas-fir
nu1,192,0,1,35,MNPV only,95% Douglas-fir
nu1,193,0,1,35,MNPV only,95% Douglas-fir
nu1,194,0,1,35,MNPV only,95% Douglas-fir
nu1,195,0,1,35,MNPV only,95% Douglas-fir
nu1,196,0,1,35,MNPV only,95% Douglas-fir
nu1,197,0,1,35,MNPV only,95% Douglas-fir
nu1,198,0,1,35,MNPV only,95% Douglas-fir
nu1,199,0,1,35,MNPV only,95% Douglas-fir
nu1,200,0,1,35,MNPV only,95% Douglas-fir
nu1,201,0,1,35,MNPV only,95% Douglas-fir
nu2,1,0.10000000000000002,1,35,MNPV only,95% Douglas-fir
nu2,2,0.24305255946104465,1,35,MNPV only,95% Douglas-fir
nu2,3,0.17462648017260393,1,35,MNPV only,95% Douglas-fir
nu2,4,0.10669584031095436,1,35,MNPV only,95% Douglas-fir
nu2,5,0.19728569175604216,1,35,MNPV only,95% Douglas-fir
nu2,6,0.6775791999802836,1,35,MNPV only,95% Douglas-fir
nu2,7,3.688397564470576,1,35,MNPV only,95% Douglas-fir
nu2,8,23.029044738659803,1,35,MNPV only,95% Douglas-fir
nu2,9,20.370535895242448,1,35,MNPV only,95% Douglas-fir
nu2,10,0.49867701740681386,1,35,MNPV only,95% Douglas-fir
nu2,11,0.04147868723032946,1,35,MNPV only,95% Douglas-fir
nu2,12,0.05622015416184827,1,35,MNPV only,95% Douglas-fir
nu2,13,0.1309214262498153,1,35,MNPV only,95% Douglas-fir
nu2,14,0.5623623062169347,1,35,MNPV only,95% Douglas-fir
nu2,15,6.402154087981144,1,35,MNPV only,95% Douglas-fir
nu2,16,78.2923547918613,1,35,MNPV only,95% Douglas-fir
nu2,17,227.67777800157953,1,35,MNPV only,95% Douglas-fir
nu2,18,0.2871940061040745,1,35,MNPV only,95% Douglas-fir
nu2,19,0.00501187037978068,1,35,MNPV only,95% Douglas-fir
nu2,20,0.00421433260578905,1,35,MNPV only,95% Douglas-fir
nu2,21,0.00481097737091563,1,35,MNPV only,95% Douglas-fir
nu2,22,0.00735203276982175,1,35,MNPV only,95% Douglas-fir
nu2,23,0.02527884862728838,1,35,MNPV only,95% Douglas-fir
nu2,24,0.27382933377091195,1,35,MNPV only,95% Douglas-fir
nu2,25,13.27502709975057,1,35,MNPV only,95% Douglas-fir
nu2,26,186.53138580193743,1,35,MNPV only,95% Douglas-fir
nu2,27,41.02878514245628,1,35,MNPV only,95% Douglas-fir
nu2,28,0.3742880330569381,1,35,MNPV only,95% Douglas-fir
nu2,29,0.02490669509645809,1,35,MNPV only,95% Douglas-fir
nu2,30,0.02750553979407125,1,35,MNPV only,95% Douglas-fir
nu2,31,0.04809509480029432,1,35,MNPV only,95% Douglas-fir
nu2,32,0.1451179096794791,1,35,MNPV only,95% Douglas-fir
nu2,33,1.3081983348132464,1,35,MNPV only,95% Douglas-fir
nu2,34,29.54005385694993,1,35,MNPV only,95% Douglas-fir
nu2,35,185.11084559833313,1,35,MNPV only,95% Douglas-fir
nu2,36,3.5865076383648407,1,35,MNPV only,95% Douglas-fir
nu2,37,0.07554546434215895,1,35,MNPV only,95% Douglas-fir
nu2,38,0.07608310634827227,1,35,MNPV only,95% Douglas-fir
nu2,39,0.1753284949913534,1,35,MNPV only,95% Douglas-fir
nu2,40,0.7663615204185652,1,35,MNPV only,95% Douglas-fir
nu2,41,7.437624904299772,1,35,MNPV only,95% Douglas-fir
nu2,42,66.1332342061805,1,35,MNPV only,95% Douglas-fir
nu2,43,155.7567039682305,1,35,MNPV only,95% Douglas-fir
nu2,44,4.58081940733562,1,35,MNPV only,95% Douglas-fir
nu2,45,0.1268531254752096,1,35,MNPV only,95% Douglas-fir
nu2,46,0.0787471266806686,1,35,MNPV only,95% Douglas-fir
nu2,47,0.16442382491609436,1,35,MNPV only,95% Douglas-fir
nu2,48,0.6833458551447253,1,35,MNPV only,95% Douglas-fir
nu2,49,6.282489837245621,1,35,MNPV only,95% Douglas-fir
nu2,50,50.19109753126616,1,35,MNPV only,95% Douglas-fir
nu2,51,101.41166897614876,1,35,MNPV only,95% Douglas-fir
nu2,52,1.8673971916191856,1,35,MNPV only,95% Douglas-fir
nu2,53,0.05016676789428455,1,35,MNPV only,95% Douglas-fir
nu2,54,0.06056779844411116,1,35,MNPV only,95% Douglas-fir
nu2,55,0.1412677585988576,1,35,MNPV only,95% Douglas-fir
nu2,56,0.6455623317627103,1,35,MNPV only,95% Douglas-fir
nu2,57,7.71595568556739,1,35,MNPV only,95% Douglas-fir
nu2,58,61.141430837287785,1,35,MNPV only,95% Douglas-fir
nu2,59,11.558862289946308,1,35,MNPV only,95% Douglas-fir
nu2,60,0.3719223262005835,1,35,MNPV only,95% Douglas-fir
nu2,61,0.14090578966542067,1,35,MNPV only,95% Douglas-fir
nu2,62,0.25057691299230195,1,35,MNPV only,95% Douglas-fir
nu2,63,0.8443216826856506,1,35,MNPV only,95% Douglas-fir
nu2,64,4.340909024567324,1,35,MNPV only,95% Douglas-fir
nu2,65,24.50810999371145,1,35,MNPV only,95% Douglas-fir
nu2,66,59.38587022715991,1,35,MNPV only,95% Douglas-fir
nu2,67,10.234852782151364,1,35,MNPV only,95% Douglas-fir
nu2,68,0.5674462555977914,1,35,MNPV only,95% Douglas-fir
nu2,69,0.19720380208662736,1,35,MNPV only,95% Douglas-fir
nu2,70,0.3673776463020125,1,35,MNPV only,95% Douglas-fir
nu2,71,1.3560635551877205,1,35,MNPV only,95% Douglas-fir
nu2,72,6.964853837976817,1,35,MNPV only,95% Douglas-fir
nu2,73,26.461642779359668,1,35,MNPV only,95% Douglas-fir
nu2,74,12.758177015064026,1,35,MNPV only,95% Douglas-fir
nu2,75,0.4070736800690833,1,35,MNPV only,95% Douglas-fir
nu2,76,0.08698625751881282,1,35,MNPV only,95% Douglas-fir
nu2,77,0.1378331828816946,1,35,MNPV only,95% Douglas-fir
nu2,78,0.4179259011051418,1,35,MNPV only,95% Douglas-fir
nu2,79,2.2036088377061462,1,35,MNPV only,95% Douglas-fir
nu2,80,16.93846052278068,1,35,MNPV only,95% Douglas-fir
nu2,81,51.14159486767175,1,35,MNPV only,95% Douglas-fir
nu2,82,5.39109827461719,1,35,MNPV only,95% Douglas-fir
nu2,83,0.38216836273599814,1,35,MNPV only,95% Douglas-fir
nu2,84,0.38783682539497377,1,35,MNPV only,95% Douglas-fir
nu2,85,1.163697094407046,1,35,MNPV only,95% Douglas-fir
nu2,86,5.409393828599739,1,35,MNPV only,95% Douglas-fir
nu2,87,29.038421369607477,1,35,MNPV only,95% Douglas-fir
nu2,88,83.96429789183368,1,35,MNPV only,95% Douglas-fir
nu2,89,2.9889760449115217,1,35,MNPV only,95% Douglas-fir
nu2,90,0.07259885019451008,1,35,MNPV only,95% Douglas-fir
nu2,91,0.05780984750485759,1,35,MNPV only,95% Douglas-fir
nu2,92,0.11359380354040738,1,35,MNPV only,95% Douglas-fir
nu2,93,0.4112052437822852,1,35,MNPV only,95% Douglas-fir
nu2,94,3.496492316374676,1,35,MNPV only,95% Douglas-fir
nu2,95,37.24141597712142,1,35,MNPV only,95% Douglas-fir
nu2,96,56.73666207951279,1,35,MNPV only,95% Douglas-fir
nu2,97,1.3896226558133358,1,35,MNPV only,95% Douglas-fir
nu2,98,0.03717589229875284,1,35,MNPV only,95% Douglas-fir
nu2,99,0.03294250232579887,1,35,MNPV only,95% Douglas-fir
nu2,100,0.05881257347207569,1,35,MNPV only,95% Douglas-fir
nu2,101,0.1983631676180999,1,35,MNPV only,95% Douglas-fir
nu2,102,2.1650690247172015,1,35,MNPV only,95% Douglas-fir
nu2,103,34.59862049302535,1,35,MNPV only,95% Douglas-fir
nu2,104,208.3631241973525,1,35,MNPV only,95% Douglas-fir
nu2,105,14.921789435709917,1,35,MNPV only,95% Douglas-fir
nu2,106,0.20743152953418603,1,35,MNPV only,95% Douglas-fir
nu2,107,0.02445698339026951,1,35,MNPV only,95% Douglas-fir
nu2,108,0.02627423547771163,1,35,MNPV only,95% Douglas-fir
nu2,109,0.04325016804261465,1,35,MNPV only,95% Douglas-fir
nu2,110,0.11313814158997404,1,35,MNPV only,95% Douglas-fir
nu2,111,0.7470925627146119,1,35,MNPV only,95% Douglas-fir
nu2,112,17.400748709501624,1,35,MNPV only,95% Douglas-fir
nu2,113,175.11086448525,1,35,MNPV only,95% Douglas-fir
nu2,114,47.1978059162602,1,35,MNPV only,95% Douglas-fir
nu2,115,0.7190781779093357,1,35,MNPV only,95% Douglas-fir
nu2,116,0.04124163025085348,1,35,MNPV only,95% Douglas-fir
nu2,117,0.05283533305083156,1,35,MNPV only,95% Douglas-fir
nu2,118,0.1193273595085393,1,35,MNPV only,95% Douglas-fir
nu2,119,0.5141887565495071,1,35,MNPV only,95% Douglas-fir
nu2,120,6.131330129386121,1,35,MNPV only,95% Douglas-fir
nu2,121,55.67270306260168,1,35,MNPV only,95% Douglas-fir
nu2,122,18.34971322616561,1,35,MNPV only,95% Douglas-fir
nu2,123,0.8159715558140914,1,35,MNPV only,95% Douglas-fir
nu2,124,0.37657761000961426,1,35,MNPV only,95% Douglas-fir
nu2,125,0.8790906816912559,1,35,MNPV only,95% Douglas-fir
nu2,126,3.467050373241709,1,35,MNPV only,95% Douglas-fir
nu2,127,15.415549401025652,1,35,MNPV only,95% Douglas-fir
nu2,128,32.58248541001437,1,35,MNPV only,95% Douglas-fir
nu2,129,1.7260365211465714,1,35,MNPV only,95% Douglas-fir
nu2,130,0.09529730262431424,1,35,MNPV only,95% Douglas-fir
nu2,131,0.09897221804324728,1,35,MNPV only,95% Douglas-fir
nu2,132,0.23661284096865431,1,35,MNPV only,95% Douglas-fir
nu2,133,1.0258059782164626,1,35,MNPV only,95% Douglas-fir
nu2,134,8.022915261954946,1,35,MNPV only,95% Douglas-fir
nu2,135,59.3780882999861,1,35,MNPV only,95% Douglas-fir
nu2,136,100.69020879147796,1,35,MNPV only,95% Douglas-fir
nu2,137,3.0711928172630634,1,35,MNPV only,95% Douglas-fir
nu2,138,0.11353609672552988,1,35,MNPV only,95% Douglas-fir
nu2,139,0.155073179190772,1,35,MNPV only,95% Douglas-fir
nu2,140,0.4717581128254573,1,35,MNPV only,95% Douglas-fir
nu2,141,2.5827841672680267,1,35,MNPV only,95% Douglas-fir
nu2,142,21.733461465151596,1,35,MNPV only,95% Douglas-fir
nu2,143,75.50164057410383,1,35,MNPV only,95% Douglas-fir
nu2,144,1.6999878037841776,1,35,MNPV only,95% Douglas-fir
nu2,145,0.05997907833308116,1,35,MNPV only,95% Douglas-fir
nu2,146,0.07475616663974685,1,35,MNPV only,95% Douglas-fir
nu2,147,0.1834846789510323,1,35,MNPV only,95% Douglas-fir
nu2,148,0.8302098852001197,1,35,MNPV only,95% Douglas-fir
nu2,149,7.860162972622222,1,35,MNPV only,95% Douglas-fir
nu2,150,46.28240882163457,1,35,MNPV only,95% Douglas-fir
nu2,151,7.195581356056555,1,35,MNPV only,95% Douglas-fir
nu2,152,0.33700519724368455,1,35,MNPV only,95% Douglas-fir
nu2,153,0.4348940755160934,1,35,MNPV only,95% Douglas-fir
nu2,154,1.4054346475395785,1,35,MNPV only,95% Douglas-fir
nu2,155,6.535881017830063,1,35,MNPV only,95% Douglas-fir
nu2,156,33.21400800187247,1,35,MNPV only,95% Douglas-fir
nu2,157,153.82564333034853,1,35,MNPV only,95% Douglas-fir
nu2,158,21.526315973703923,1,35,MNPV only,95% Douglas-fir
nu2,159,0.2845360068753266,1,35,MNPV only,95% Douglas-fir
nu2,160,0.01689843041154951,1,35,MNPV only,95% Douglas-fir
nu2,161,0.01684733792662477,1,35,MNPV only,95% Douglas-fir
nu2,162,0.02462912094857924,1,35,MNPV only,95% Douglas-fir
nu2,163,0.05592219258082285,1,35,MNPV only,95% Douglas-fir
nu2,164,0.3355396701038219,1,35,MNPV only,95% Douglas-fir
nu2,165,9.810266804048132,1,35,MNPV only,95% Douglas-fir
nu2,166,127.6502068007747,1,35,MNPV only,95% Douglas-fir
nu2,167,25.593134834034437,1,35,MNPV only,95% Douglas-fir
nu2,168,0.2853519177545463,1,35,MNPV only,95% Douglas-fir
nu2,169,0.05948560237136391,1,35,MNPV only,95% Douglas-fir
nu2,170,0.09209513452815006,1,35,MNPV only,95% Douglas-fir
nu2,171,0.24882403005641696,1,35,MNPV only,95% Douglas-fir
nu2,172,1.138588750204823,1,35,MNPV only,95% Douglas-fir
nu2,173,8.870029555113192,1,35,MNPV only,95% Douglas-fir
nu2,174,88.61276866017838,1,35,MNPV only,95% Douglas-fir
nu2,175,106.67432581609474,1,35,MNPV only,95% Douglas-fir
nu2,176,0.8775061989570428,1,35,MNPV only,95% Douglas-fir
nu2,177,0.02932847930692779,1,35,MNPV only,95% Douglas-fir
nu2,178,0.03561500584492423,1,35,MNPV only,95% Douglas-fir
nu2,179,0.07588365468316347,1,35,MNPV only,95% Douglas-fir
nu2,180,0.33533915332593384,1,35,MNPV only,95% Douglas-fir
nu2,181,5.599377644381896,1,35,MNPV only,95% Douglas-fir
nu2,182,63.467766183087775,1,35,MNPV only,95% Douglas-fir
nu2,183,70.84679279338543,1,35,MNPV only,95% Douglas-fir
nu2,184,1.820229354716632,1,35,MNPV only,95% Douglas-fir
nu2,185,0.14161946549295856,1,35,MNPV only,95% Douglas-fir
nu2,186,0.17799906104523072,1,35,MNPV only,95% Douglas-fir
nu2,187,0.5193107922678497,1,35,MNPV only,95% Douglas-fir
nu2,188,2.6468075298155367,1,35,MNPV only,95% Douglas-fir
nu2,189,19.15528910934025,1,35,MNPV only,95% Douglas-fir
nu2,190,56.1482628488097,1,35,MNPV only,95% Douglas-fir
nu2,191,1.1304728546021898,1,35,MNPV only,95% Douglas-fir
nu2,192,0.02970364226425016,1,35,MNPV only,95% Douglas-fir
nu2,193,0.03057401231957537,1,35,MNPV only,95% Douglas-fir
nu2,194,0.05479897518216028,1,35,MNPV only,95% Douglas-fir
nu2,195,0.17739567098405146,1,35,MNPV only,95% Douglas-fir
nu2,196,1.7767712010255416,1,35,MNPV only,95% Douglas-fir
nu2,197,30.71101255081063,1,35,MNPV only,95% Douglas-fir
nu2,198,123.8084627233236,1,35,MNPV only,95% Douglas-fir
nu2,199,2.8060203658113565,1,35,MNPV only,95% Douglas-fir
nu2,200,0.05148922891556291,1,35,MNPV only,95% Douglas-fir
nu2,201,0.03221158300028363,1,35,MNPV only,95% Douglas-fir
nu1,1,0,2,35,MNPV only,95% Douglas-fir
nu1,2,0,2,35,MNPV only,95% Douglas-fir
nu1,3,0,2,35,MNPV only,95% Douglas-fir
nu1,4,0,2,35,MNPV only,95% Douglas-fir
nu1,5,0,2,35,MNPV only,95% Douglas-fir
nu1,6,0,2,35,MNPV only,95% Douglas-fir
nu1,7,0,2,35,MNPV only,95% Douglas-fir
nu1,8,0,2,35,MNPV only,95% Douglas-fir
nu1,9,0,2,35,MNPV only,95% Douglas-fir
nu1,10,0,2,35,MNPV only,95% Douglas-fir
nu1,11,0,2,35,MNPV only,95% Douglas-fir
nu1,12,0,2,35,MNPV only,95% Douglas-fir
nu1,13,0,2,35,MNPV only,95% Douglas-fir
nu1,14,0,2,35,MNPV only,95% Douglas-fir
nu1,15,0,2,35,MNPV only,95% Douglas-fir
nu1,16,0,2,35,MNPV only,95% Douglas-fir
nu1,17,0,2,35,MNPV only,95% Douglas-fir
nu1,18,0,2,35,MNPV only,95% Douglas-fir
nu1,19,0,2,35,MNPV only,95% Douglas-fir
nu1,20,0,2,35,MNPV only,95% Douglas-fir
nu1,21,0,2,35,MNPV only,95% Douglas-fir
nu1,22,0,2,35,MNPV only,95% Douglas-fir
nu1,23,0,2,35,MNPV only,95% Douglas-fir
nu1,24,0,2,35,MNPV only,95% Douglas-fir
nu1,25,0,2,35,MNPV only,95% Douglas-fir
nu1,26,0,2,35,MNPV only,95% Douglas-fir
nu1,27,0,2,35,MNPV only,95% Douglas-fir
nu1,28,0,2,35,MNPV only,95% Douglas-fir
nu1,29,0,2,35,MNPV only,95% Douglas-fir
nu1,30,0,2,35,MNPV only,95% Douglas-fir
nu1,31,0,2,35,MNPV only,95% Douglas-fir
nu1,32,0,2,35,MNPV only,95% Douglas-fir
nu1,33,0,2,35,MNPV only,95% Douglas-fir
nu1,34,0,2,35,MNPV only,95% Douglas-fir
nu1,35,0,2,35,MNPV only,95% Douglas-fir
nu1,36,0,2,35,MNPV only,95% Douglas-fir
nu1,37,0,2,35,MNPV only,95% Douglas-fir
nu1,38,0,2,35,MNPV only,95% Douglas-fir
nu1,39,0,2,35,MNPV only,95% Douglas-fir
nu1,40,0,2,35,MNPV only,95% Douglas-fir
nu1,41,0,2,35,MNPV only,95% Douglas-fir
nu1,42,0,2,35,MNPV only,95% Douglas-fir
nu1,43,0,2,35,MNPV only,95% Douglas-fir
nu1,44,0,2,35,MNPV only,95% Douglas-fir
nu1,45,0,2,35,MNPV only,95% Douglas-fir
nu1,46,0,2,35,MNPV only,95% Douglas-fir
nu1,47,0,2,35,MNPV only,95% Douglas-fir
nu1,48,0,2,35,MNPV only,95% Douglas-fir
nu1,49,0,2,35,MNPV only,95% Douglas-fir
nu1,50,0,2,35,MNPV only,95% Douglas-fir
nu1,51,0,2,35,MNPV only,95% Douglas-fir
nu1,52,0,2,35,MNPV only,95% Douglas-fir
nu1,53,0,2,35,MNPV only,95% Douglas-fir
nu1,54,0,2,35,MNPV only,95% Douglas-fir
nu1,55,0,2,35,MNPV only,95% Douglas-fir
nu1,56,0,2,35,MNPV only,95% Douglas-fir
nu1,57,0,2,35,MNPV only,95% Douglas-fir
nu1,58,0,2,35,MNPV only,95% Douglas-fir
nu1,59,0,2,35,MNPV only,95% Douglas-fir
nu1,60,0,2,35,MNPV only,95% Douglas-fir
nu1,61,0,2,35,MNPV only,95% Douglas-fir
nu1,62,0,2,35,MNPV only,95% Douglas-fir
nu1,63,0,2,35,MNPV only,95% Douglas-fir
nu1,64,0,2,35,MNPV only,95% Douglas-fir
nu1,65,0,2,35,MNPV only,95% Douglas-fir
nu1,66,0,2,35,MNPV only,95% Douglas-fir
nu1,67,0,2,35,MNPV only,95% Douglas-fir
nu1,68,0,2,35,MNPV only,95% Douglas-fir
nu1,69,0,2,35,MNPV only,95% Douglas-fir
nu1,70,0,2,35,MNPV only,95% Douglas-fir
nu1,71,0,2,35,MNPV only,95% Douglas-fir
nu1,72,0,2,35,MNPV only,95% Douglas-fir
nu1,73,0,2,35,MNPV only,95% Douglas-fir
nu1,74,0,2,35,MNPV only,95% Douglas-fir
nu1,75,0,2,35,MNPV only,95% Douglas-fir
nu1,76,0,2,35,MNPV only,95% Douglas-fir
nu1,77,0,2,35,MNPV only,95% Douglas-fir
nu1,78,0,2,35,MNPV only,95% Douglas-fir
nu1,79,0,2,35,MNPV only,95% Douglas-fir
nu1,80,0,2,35,MNPV only,95% Douglas-fir
nu1,81,0,2,35,MNPV only,95% Douglas-fir
nu1,82,0,2,35,MNPV only,95% Douglas-fir
nu1,83,0,2,35,MNPV only,95% Douglas-fir
nu1,84,0,2,35,MNPV only,95% Douglas-fir
nu1,85,0,2,35,MNPV only,95% Douglas-fir
nu1,86,0,2,35,MNPV only,95% Douglas-fir
nu1,87,0,2,35,MNPV only,95% Douglas-fir
nu1,88,0,2,35,MNPV only,95% Douglas-fir
nu1,89,0,2,35,MNPV only,95% Douglas-fir
nu1,90,0,2,35,MNPV only,95% Douglas-fir
nu1,91,0,2,35,MNPV only,95% Douglas-fir
nu1,92,0,2,35,MNPV only,95% Douglas-fir
nu1,93,0,2,35,MNPV only,95% Douglas-fir
nu1,94,0,2,35,MNPV only,95% Douglas-fir
nu1,95,0,2,35,MNPV only,95% Douglas-fir
nu1,96,0,2,35,MNPV only,95% Douglas-fir
nu1,97,0,2,35,MNPV only,95% Douglas-fir
