"","xvals","yvals","num","distance","ref"
"3296",16.5,12.9903810567666,40,1.73205080756888,45
"3297",16.5,14.7224318643355,41,1.73205080756888,45
"3298",18,8.66025403784439,42,5.19615242270663,45
"3299",18,10.3923048454133,43,3.46410161513775,45
"3300",18,12.1243556529821,44,1.73205080756888,45
"3301",18,13.856406460551,45,0,45
"3302",18,15.5884572681199,46,1.73205080756887,45
"3303",19.5,7.79422863405994,47,6.2449979983984,45
"3304",19.5,9.52627944162882,48,4.58257569495584,45
"3305",19.5,11.2583302491977,49,3,45
"3306",19.5,12.9903810567666,50,1.73205080756888,45
"3307",19.5,14.7224318643355,51,1.73205080756888,45
"3308",19.5,16.4544826719043,52,3,45
"3309",21,6.92820323027551,53,7.54983443527075,45
"3310",21,8.66025403784439,54,6,45
"3311",21,10.3923048454133,55,4.58257569495584,45
"3312",21,12.1243556529821,56,3.46410161513775,45
"3313",21,13.856406460551,57,3,45
"3314",21,15.5884572681199,58,3.46410161513776,45
"3315",21,17.3205080756888,59,4.58257569495584,45
"3316",22.5,7.79422863405995,60,7.54983443527075,45
"3317",22.5,9.52627944162882,61,6.2449979983984,45
"3318",22.5,11.2583302491977,62,5.19615242270663,45
"3319",22.5,12.9903810567666,63,4.58257569495584,45
"3320",22.5,14.7224318643355,64,4.58257569495584,45
"3321",22.5,16.4544826719043,65,5.19615242270663,45
"3322",24,8.66025403784439,66,7.93725393319377,45
"3323",24,10.3923048454133,67,6.92820323027551,45
"3324",24,12.1243556529821,68,6.2449979983984,45
"3325",24,13.856406460551,69,6,45
"3326",24,15.5884572681199,70,6.2449979983984,45
"3327",25.5,9.52627944162882,71,8.66025403784439,45
"3328",25.5,11.2583302491977,72,7.93725393319377,45
"3329",25.5,12.9903810567666,73,7.54983443527075,45
"3330",25.5,14.7224318643355,74,7.54983443527075,45
"3331",-25.5,-14.7224318643355,1,53.0188645672463,46
"3332",-25.5,-12.9903810567666,2,52.0480547186924,46
"3333",-25.5,-11.2583302491977,3,51.1175116765282,46
"3334",-25.5,-9.52627944162882,4,50.2294734194974,46
"3335",-24,-15.5884572681199,5,52.3067873224881,46
"3336",-24,-13.856406460551,6,51.2932744129286,46
"3337",-24,-12.1243556529821,7,50.3189825016365,46
"3338",-24,-10.3923048454133,8,49.386232899463,46
"3339",-24,-8.66025403784439,9,48.4974226119286,46
"3340",-22.5,-16.4544826719043,10,51.6430053347014,46
"3341",-22.5,-14.7224318643355,11,50.586559479767,46
"3342",-22.5,-12.9903810567666,12,49.5681349255749,46
"3343",-22.5,-11.2583302491977,13,48.5901224530254,46
"3344",-22.5,-9.52627944162882,14,47.6550102297754,46
"3345",-22.5,-7.79422863405995,15,46.7653718043597,46
"3346",-21,-17.3205080756888,16,51.0294032886923,46
"3347",-21,-15.5884572681199,17,49.9299509312797,46
"3348",-21,-13.856406460551,18,48.8671668914825,46
"3349",-21,-12.1243556529821,19,47.8434948556227,46
"3350",-21,-10.3923048454133,20,46.8614980554399,46
"3351",-21,-8.66025403784439,21,45.9238500128201,46
"3352",-21,-6.92820323027551,22,45.0333209967908,46
"3353",-19.5,-16.4544826719043,23,49.3254498205541,46
"3354",-19.5,-14.7224318643355,24,48.2182538049648,46
"3355",-19.5,-12.9903810567666,25,47.1487009365051,46
"3356",-19.5,-11.2583302491977,26,46.1194102304008,46
"3357",-19.5,-9.52627944162883,27,45.133136385587,46
"3358",-19.5,-7.79422863405995,28,44.1927595879687,46
"3359",-18,-15.5884572681199,29,47.6235235991626,46
"3360",-18,-13.856406460551,30,46.5080638169339,46
"3361",-18,-12.1243556529821,31,45.4312667664022,46
"3362",-18,-10.3923048454133,32,44.3959457608462,46
"3363",-18,-8.66025403784439,33,43.4050688284214,46
"3364",-16.5,-14.7224318643355,34,45.9238500128201,46
"3365",-16.5,-12.9903810567666,35,44.7995535692042,46
"3366",-16.5,-11.2583302491977,36,43.7149859887888,46
"3367",-16.5,-9.52627944162882,37,42.6731765867037,46
"3368",16.5,9.52627944162883,38,6.24499799839839,46
"3369",16.5,11.2583302491977,39,4.58257569495584,46
"3370",16.5,12.9903810567666,40,3,46
"3371",16.5,14.7224318643355,41,1.73205080756888,46
"3372",18,8.66025403784439,42,6.92820323027551,46
"3373",18,10.3923048454133,43,5.19615242270663,46
"3374",18,12.1243556529821,44,3.46410161513775,46
"3375",18,13.856406460551,45,1.73205080756887,46
"3376",18,15.5884572681199,46,0,46
"3377",19.5,7.79422863405994,47,7.93725393319377,46
"3378",19.5,9.52627944162882,48,6.2449979983984,46
"3379",19.5,11.2583302491977,49,4.58257569495584,46
"3380",19.5,12.9903810567666,50,3,46
"3381",19.5,14.7224318643355,51,1.73205080756888,46
"3382",19.5,16.4544826719043,52,1.73205080756888,46
"3383",21,6.92820323027551,53,9.16515138991168,46
"3384",21,8.66025403784439,54,7.54983443527075,46
"3385",21,10.3923048454133,55,6,46
"3386",21,12.1243556529821,56,4.58257569495584,46
"3387",21,13.856406460551,57,3.46410161513775,46
"3388",21,15.5884572681199,58,3,46
"3389",21,17.3205080756888,59,3.46410161513776,46
"3390",22.5,7.79422863405995,60,9,46
"3391",22.5,9.52627944162882,61,7.54983443527075,46
"3392",22.5,11.2583302491977,62,6.2449979983984,46
"3393",22.5,12.9903810567666,63,5.19615242270663,46
"3394",22.5,14.7224318643355,64,4.58257569495584,46
"3395",22.5,16.4544826719043,65,4.58257569495584,46
"3396",24,8.66025403784439,66,9.16515138991168,46
"3397",24,10.3923048454133,67,7.93725393319377,46
"3398",24,12.1243556529821,68,6.92820323027551,46
"3399",24,13.856406460551,69,6.2449979983984,46
"3400",24,15.5884572681199,70,6,46
"3401",25.5,9.52627944162882,71,9.64365076099295,46
"3402",25.5,11.2583302491977,72,8.66025403784439,46
"3403",25.5,12.9903810567666,73,7.93725393319377,46
"3404",25.5,14.7224318643355,74,7.54983443527075,46
"3405",-25.5,-14.7224318643355,1,50.3189825016365,47
